aluno_id,curso,periodo_atual,habilitacao,bairro,cidade,uf,faixa_idade,matriculado,mes_cadastro
ALU_62d2f9d6eb,Estudos De Mídia,5,Bacharelado Estudos De Mídia,Ipanema,Rio De Janeiro,RJ,,S,2026-05
ALU_7ce90525a8,Engenharia,1,Bac Em Engenharia De Produção,Leblon,Rio De Janeiro,RJ,<=19,S,2026-05
ALU_09eb1af7ab,Engenharia,1,Bac Em Engenharia De Produção,Lagoa,Rio De Janeiro,RJ,<=19,S,2026-05
ALU_50aa513437,Engenharia,1,Bac Em Engenharia Mecânica,Vargem Pequena,Rio De Janeiro,RJ,,S,2026-05
ALU_363cf5b8bc,Engenharia,3,Bac Engenharia De Computação,Barra Da Tijuca,Rio De Janeiro,RJ,,S,2026-05
ALU_290016eafa,Neurociências,1,Bacharelado Em Neurociências,Copacabana,Rio De Janeiro,RJ,,S,2026-05
ALU_66bfa8fdcc,Direito,1,Bacharelado Em Direito,Itanhanga,Rio De Janeiro,RJ,,S,2026-05
ALU_4d90b979f6,Ciência Da Computação,7,Bac Ciência Da Computação,Boa Viagem,Niteroi,RJ,20-22,N,2026-05
ALU_ff286e20ce,Relacões Internacionais,7,Bac Relacões Internacionais,Barra Da Tijuca,Rio De Janeiro,RJ,20-22,S,2026-05
ALU_6e02dd8011,Jornalismo,1,Bacharelado Em Jornalismo,Icaraí,Niterói,RJ,<=19,S,2026-05
ALU_1b24462f98,Engenharia,2,Bac Em Engenharia De Produção,Leblon,Rio De Janeiro,RJ,,S,2026-05
ALU_d08dd50a11,Engenharia,7,Bac Engenharia De Computação,Sao Conrado,Rio De Janeiro,RJ,20-22,S,2026-05
ALU_64cd3f0e1f,Direito,10,Bacharelado Em Direito,Itanhanga,Rio De Janeiro,RJ,23-25,S,2026-05
ALU_cb27b69889,Relacões Internacionais,3,Bac Relacões Internacionais,Sao Conrado,Rio De Janeiro,RJ,,S,2026-05
ALU_4da8d1a5db,Ciências Econômicas,5,Bac Em Ciências Econômicas,Recreio Dos Bandeiranres,Rio De Janeiro,RJ,,S,2026-05
ALU_56fbf2aa82,Arquitetura E Urbanismo,11,Bac Arquitetura E Urbanismo,Laranjeiras,Rio De Janeiro,RJ,,S,2026-05
ALU_eef2e2e914,Engenharia,3,Bac Em Engenharia De Produção,Raul Veiga,Sao Goncalo,RJ,20-22,S,2026-05
ALU_ee532c983d,Engenharia,3,Bac Em Engenharia De Produção,Ipanema,Rio De Janeiro,RJ,20-22,S,2026-05
ALU_673d568c51,Psicologia,8,Bacharelado Em Psicologia,Recreio Dos Bandeirantes,Rio De Janeiro,RJ,26-30,N,2026-05
ALU_da79885163,Administração,6,Bacharelado Em Administração,Pavuna,Rio De Janeiro,RJ,30+,S,2026-05
ALU_8f87b57f42,Neurociências,7,Bacharelado Em Neurociências,Leblon,Rio De Janeiro,RJ,20-22,S,2026-05
ALU_b11b7a1f53,Psicologia,5,Bacharelado Em Psicologia,Sao Conrado,Rio De Janeiro,RJ,20-22,S,2026-05
ALU_7b11889b4f,Direito,10,Bacharelado Em Direito,Ipanema,Rio De Janeiro,RJ,30+,S,2026-05
ALU_a56ad5240d,Engenharia,18,Bac Em Engenharia Mecânica,Barra Da Tijuca,Rio De Janeiro,RJ,,S,2026-05
ALU_42d2ed9c90,Direito,14,Bacharelado Em Direito,Ipanema,Rio De Janeiro,RJ,,N,2026-05
ALU_3bb1712fab,Direito,1,Bacharelado Em Direito,Campo Grande,Rio De Janeiro,RJ,20-22,S,2026-05
ALU_c51b268a10,Nutriçao,1,Bacharelado Em Nutriçao,Das Graças,Belford Roxo,RJ,<=19,S,2026-05
ALU_da347f9206,Design,7,Bacharelado Em Design,Candido Benicio,Rio De Janeiro,RJ,20-22,S,2026-05
ALU_3b8924b342,Direito,3,Bacharelado Em Direito,Copacabanna,Rio De Janeiro,RJ,,S,2026-05
ALU_9ceffa0774,Direito,10,Bacharelado Em Direito,Urca,Rio De Janeiro,RJ,,S,2026-05
ALU_389f34f63d,Jornalismo,1,Bacharelado Em Jornalismo,Barra Da Tijuca,Rio De Janeiro,RJ,,S,2026-05
ALU_53c180fcd3,Direito,12,Bacharelado Em Direito,Leblon,Rio De Janeiro,RJ,,S,2026-05
ALU_114a682d1d,Direito,7,Bacharelado Em Direito,Rio Comprido,Rio De Janeiro,RJ,23-25,S,2026-05
ALU_e1676ea9f1,Direito,9,Bacharelado Em Direito,Leblon,Rio De Janeiro,RJ,,S,2026-05
ALU_5a404c639b,Engenharia,9,Bac Em Engenharia De Produção,Barra Da Tijuca,Rio De Janeiro,RJ,,S,2026-05
ALU_e7cb66af7a,Ciência Da Computação,17,Bac Ciência Da Computação,Barra Da Tijuca,Rio De Janeiro,RJ,26-30,S,2026-06
ALU_0015cc7f0b,Ciências Econômicas,7,Bac Em Ciências Econômicas,Ipanema,Rio De Janeiro,RJ,20-22,S,2026-06
ALU_58e843c1fa,Direito,10,Bacharelado Em Direito,Centro,Sao Joao De Meriti,RJ,,S,2026-06
ALU_0a4ea0e22d,Pedagogia,3,Sem Especificação,Recreio Dos Bandeirantes,Rio De Janeiro,RJ,,S,2026-06
ALU_41202b6499,Estudos De Mídia,4,Bacharelado Estudos De Mídia,Anil,Rio De Janeiro,RJ,20-22,S,2026-06
ALU_c969fd8d60,Direito,7,Bacharelado Em Direito,Freguesia,Rio De Janeiro,RJ,20-22,S,2026-06
ALU_f479ae2f9c,Engenharia,9,Bac Em Engenharia De Produção,Leblon,Rio De Janeiro,RJ,,S,2026-06
ALU_0b80f6bc8d,Pos-Graduacao Em Psicologia,1,Mestrado Em Psicologia,Fonseca,Niteroi,RJ,,S,2026-06
ALU_4854af884e,Estudos De Mídia,5,Bacharelado Estudos De Mídia,Leblon,Rio De Janeiro,RJ,,N,2026-06
ALU_eb36cedd4e,Engenharia,7,Bac Em Engenharia De Produção,Leblon,Rio De Janeiro,RJ,20-22,S,2026-06
ALU_de0effa678,Psicologia,2,Bacharelado Em Psicologia,Botafogo,Rio De Janeiro,RJ,,S,2026-06
ALU_d4ff921ad0,Engenharia,1,Bac Em Engenharia Química,Barra Da Tijuca,Rio De Janeiro,RJ,,S,2026-06
ALU_755003a19e,Engenharia,5,Bac Em Engenharia De Produção,Barra Da Tijuca,Rio De Janeiro,RJ,20-22,S,2026-06
ALU_58e5cb9f39,Pedagogia,3,Sem Especificação,Cabucu,Itaborai,RJ,,S,2026-06
ALU_85c821a98d,Psicologia,9,Bacharelado Em Psicologia,Barra Da Tijuca,Rio De Janeiro,RJ,,S,2026-06
ALU_7abbfa6543,Ciências Econômicas,6,Bac Em Ciências Econômicas,Icarai,Niteroi,RJ,,S,2026-06
ALU_b02ad45959,Design,4,Bacharelado Em Design,Icaraí,Niterói,RJ,20-22,S,2026-06
ALU_66d3ee4256,Design,11,Bacharelado Em Design,Copacabana,Rio De Janeiro,RJ,23-25,S,2026-06
ALU_8125fe7f83,Jornalismo,2,Bacharelado Em Jornalismo,Sao Francisco,Niteroi,RJ,<=19,S,2026-06
ALU_22a5b02f96,Ciência Da Computação,8,Bac Ciência Da Computação,Copacabana,Rio De Janeiro,RJ,,S,2026-06
ALU_a8077661e6,Pos-Graduacao Em Engenharia De Producao,1,Mestrado Em Eng De Producao,Sao Conrado,Rio De Janeiro,RJ,,S,2026-06
ALU_df5662de06,Engenharia,7,Bac Engenharia De Computação,Copacabana,Rio De Janeiro,RJ,,S,2026-06
ALU_71679b6ac7,Psicologia,9,Bacharelado Em Psicologia,Rocinha,Rio De Janeiro,RJ,23-25,S,2026-06
ALU_d678ff702a,Administração,7,Bacharelado Em Administração,Lagoa,Rio De Janeiro,RJ,23-25,S,2026-06
ALU_0a2f131738,Estudos De Mídia,5,Bacharelado Estudos De Mídia,Barra Da Tijuca,Rio De Janeiro,RJ,20-22,N,2026-06
ALU_6b817d10de,Psicologia,2,Bacharelado Em Psicologia,Recreio Dos Bandeirantes,Rio De Janeiro,RJ,20-22,S,2026-06
ALU_6b684b5dbf,Direito,2,Bacharelado Em Direito,Rocinha,Rio De Janeiro,RJ,<=19,S,2026-06
ALU_5003b8f321,Pos-Graduacao Em Design,3,Mestrado Em Design,Flamengo,Rio De Janeiro,RJ,,S,2026-06
ALU_65c373f4dc,Psicologia,9,Bacharelado Em Psicologia,Freguesia Jacarepagua,Rio De Janeiro,RJ,,S,2026-06
ALU_9663a9e64e,Psicologia,7,Bacharelado Em Psicologia,Recreio Dos Bandeirantes,Rio De Janeiro,RJ,,S,2026-06
ALU_9375cd1b6f,Jornalismo,1,Bacharelado Em Jornalismo,Barra Da Tijuca,Rio De Janeiro,RJ,30+,S,2026-06
ALU_5987d99c96,Estudos De Mídia,1,Bacharelado Estudos De Mídia,Ipanema,Rio De Janeiro,RJ,,S,2026-06
ALU_69e21176df,Psicologia,2,Bacharelado Em Psicologia,Taquara,Rio De Janeiro,RJ,20-22,S,2026-06
ALU_c6539a6b2a,Ciência Da Computação,7,Bac Ciência Da Computação,Barra Da Tijuca,Rio De Janeiro,RJ,,N,2026-06
ALU_59098a8e2e,Design,3,Bacharelado Em Design,Tijuca,Rio De Janeiro,RJ,,S,2026-06
ALU_c891366fff,Direito,3,Bacharelado Em Direito,Lagoa,Rio De Janeiro,RJ,,S,2026-06
ALU_d68daa7e31,Ciências Econômicas,6,Bac Em Ciências Econômicas,Tanque,Rio De Janeiro,RJ,20-22,S,2026-06
ALU_22860f0959,Arquitetura E Urbanismo,2,Bac Arquitetura E Urbanismo,Praca Seca,Rio De Janeiro,RJ,20-22,S,2026-06
ALU_7904ec7990,Engenharia,3,Bac Eng Controle E Automação,Leblon,Rio De Janeiro,RJ,,S,2026-06
ALU_9aa671a26c,Geografia,3,Licenciatura Em Geografia,Penha Circular,Rio De Janeiro,RJ,,S,2026-06
ALU_201bd0063e,Direito,7,Bacharelado Em Direito,Jardim Botanico,Rio De Janeiro,RJ,,S,2026-06
ALU_18abfe2eaf,Administração,13,Bacharelado Em Administração,Leme,Rio De Janeiro,RJ,23-25,N,2026-06
ALU_34b9970e17,Neurociências,9,Bacharelado Em Neurociências,Laranjeiras,Rio De Janeiro,RJ,20-22,S,2026-06
ALU_2712cc0adf,Direito,2,Bacharelado Em Direito,Aracatiba,Marica,RJ,20-22,S,2026-06
ALU_2e6ab38a3d,Design,21,Bacharelado Em Design,Ilha De Paqueta,Rio De Janeiro,RJ,,N,2026-06
ALU_983604c820,Ciências Econômicas,6,Bac Em Ciências Econômicas,Gardenia Azul,Rio De Janeiro,RJ,,S,2026-06
ALU_738a51afe0,Jornalismo,3,Bacharelado Em Jornalismo,Copacabana,Rio De Janeiro,RJ,23-25,S,2026-06
ALU_bf64bed401,Estudos De Mídia,7,Bacharelado Estudos De Mídia,Barra Da Tijuca,Rio De Janeiro,RJ,20-22,S,2026-06
ALU_8200b92237,Psicologia,4,Bacharelado Em Psicologia,Santa Rosa,Niteroi,RJ,,S,2026-06
ALU_3ed43c15c1,Estudos De Mídia,7,Bacharelado Estudos De Mídia,Jardim America,Rio De Janeiro,RJ,,S,2026-06
ALU_e761176978,Pos-Graduacao Em Educacao,1,Mestrado Em Educacao,Centro,Nova Iguacu,RJ,,S,2026-06
ALU_9a9cc7ce75,Ciência Da Computação,5,Bac Ciência Da Computação,Baixo Grande,Sao Pedro Da Aldeia,RJ,,S,2026-06
ALU_d5570e6b45,Engenharia,9,Bac Engenharia De Computação,Botafogo,Rio De Janeiro,RJ,20-22,S,2026-06
ALU_159700725d,Engenharia,9,Bac Engenharia De Computação,Botafogo,Rio De Janeiro,RJ,,S,2026-06
ALU_b904f167b0,Direito,7,Bacharelado Em Direito,Penha,Rio De Janeiro,RJ,,S,2026-06
ALU_fc377ff4dc,Administração,11,Bacharelado Em Administração,Barra Da Tijuca,Rio De Janeiro,RJ,,S,2026-06
ALU_75e70be8f6,Estudos De Mídia,7,Bacharelado Estudos De Mídia,Jardim Botanico,Rio De Janeiro,RJ,20-22,N,2026-06
ALU_b06b222ae1,Pedagogia,5,Sem Especificação,Rocinha,Rio De Janeiro,RJ,,S,2026-07
ALU_afdcad8193,Ciência Da Computação,1,Bac Ciência Da Computação,Tijuca,Rio De Janeiro,RJ,,S,2026-07
ALU_77ad1441e6,Administração,1,Bacharelado Em Administração,Copacabana,Rio De Janeiro,RJ,<=19,S,2026-07
ALU_bbd0acd496,Design,13,Bacharelado Em Design,Tijuca,Rio De Janeiro,RJ,,S,2026-07
ALU_911ae51973,Engenharia,11,Bac Em Engenharia De Produção,Jardim Botanico,Rio De Janeiro,RJ,,S,2026-07
ALU_46a82b61e4,Direito,7,Bacharelado Em Direito,Ipanema,Rio De Janeiro,RJ,,S,2026-07
ALU_780efff81f,Administração,1,Bacharelado Em Administração,Rio Comprido,Rio De Janeiro,RJ,<=19,S,2026-07
ALU_14762f7b3b,Artes Cênicas,4,Bac Art Cênicas,Pedra De Guaratiba,Rio De Janeiro,RJ,,S,2026-07
ALU_c758a89e9a,Ciências Econômicas,3,Bac Em Ciências Econômicas,São Francisco,Niterói,RJ,20-22,S,2026-07
ALU_66aafe4ecf,Nutriçao,7,Bacharelado Em Nutriçao,Vargem Grande,Rio De Janeiro,RJ,30+,S,2026-07
ALU_729306274b,Neurociências,1,Bacharelado Em Neurociências,Lindo Parque,São Gonçalo,RJ,30+,S,2026-07
ALU_90626bf5ce,Psicologia,3,Bacharelado Em Psicologia,Flamengo,Rio De Janeiro,RJ,,S,2026-07
ALU_c1a2b9c0c0,Relacões Internacionais,1,Bac Relacões Internacionais,Engenho Do Mato,Niterói,RJ,,S,2026-07
ALU_c4a90d3bc5,Estudos De Mídia,3,Bacharelado Estudos De Mídia,Gavea,Rio De Janeiro,RJ,,S,2026-07
ALU_65e27e7e6a,Design,3,Bacharelado Em Design,Rocinha,Rio De Janeiro,RJ,,S,2026-07
ALU_4d869cca4e,Ciências Econômicas,4,Bac Em Ciências Econômicas,Botafogo,Rio De Janeiro,RJ,20-22,S,2026-07
ALU_df35da067e,Engenharia,5,Bac Em Engenharia De Produção,Barra Da Tijuca,Rio De Janeiro,RJ,20-22,S,2026-07
ALU_58a5ee33c1,Psicologia,5,Bacharelado Em Psicologia,Lagoa,Rio De Janeiro,RJ,20-22,S,2026-07
ALU_b8ca29666b,Ciências Biológicas,5,Bac Em Ciências Biológicas,Pechincha,Rio De Janeiro,RJ,,S,2026-07
ALU_de70088301,Estudos De Mídia,3,Bacharelado Estudos De Mídia,Copacabana,Rio De Janeiro,RJ,,S,2026-07
ALU_aa2e25978e,Jornalismo,1,Bacharelado Em Jornalismo,Inhauma,Rio De Janeiro,RJ,,S,2026-07
ALU_4d383c597e,Engenharia,10,Bac Em Engenharia De Produção,Alto Da Boa Vista,Rio De Janeiro,RJ,,S,2026-07
ALU_0e9fc4f6ef,Ciências Econômicas,1,Bac Em Ciências Econômicas,,Rio De Janeiro,RJ,20-22,S,2026-07
ALU_54a8cd1bb1,Jornalismo,1,Bacharelado Em Jornalismo,Itanhanga,Rio De Janeiro,RJ,23-25,S,2026-07
ALU_18e62d3120,Engenharia,11,Bac Eng Mat Nano,Flamengo,Rio De Janeiro,RJ,23-25,S,2026-07
ALU_1a3ad6a3ae,Ciências Biológicas,1,Bac Em Ciências Biológicas,Anchieta,Rio De Janeiro,RJ,,S,2026-07
ALU_c5e1ecaf75,Pos-Graduacao Em Engenharia De Producao,1,Mestrado Em Eng De Producao,Padre Miguel,Rio De Janeiro,RJ,,S,2026-07
ALU_3194a42fd4,Ciências Econômicas,4,Bac Em Ciências Econômicas,Botafogo,Rio De Janeiro,RJ,20-22,S,2026-07
ALU_9a27ffcf5d,Direito,1,Bacharelado Em Direito,Barra Da Tijuca,Rio De Janeiro,RJ,<=19,S,2026-07
ALU_0b18475e3b,Ciências Econômicas,5,Bac Em Ciências Econômicas,Jardim Botanico,Rio De Janeiro,RJ,,S,2026-07
ALU_57f4bfdae5,Ciência Da Computação,5,Bac Ciência Da Computação,Jardim Metropole,Sao Joao De Meriti,RJ,,S,2026-07
ALU_7f5ac45676,Serviço Social,1,Bac Serviço Social,Rocinha,Rio De Janeiro,RJ,20-22,S,2026-07
ALU_e0d06f055b,Pos-Graduacao Em Engenharia De Producao,1,Mestrado Em Eng De Producao,Jardim Botanico,Rio De Janeiro,RJ,,S,2026-07
ALU_abe3bdfcd5,Pos-Graduacao Em Engenharia Mecanica,3,Mestrado Em Eng Mecanica,Piratininga,Niteroi,RJ,26-30,S,2026-07
ALU_1c58193c4a,Administração,9,Bacharelado Em Administração,Ipanema,Rio De Janeiro,RJ,23-25,S,2026-07
ALU_b77146decb,Ciências Econômicas,11,Bac Em Ciências Econômicas,Humaita,Rio De Janeiro,RJ,23-25,S,2026-07
ALU_e8ee77f2d6,Arquitetura E Urbanismo,6,Bac Arquitetura E Urbanismo,Lagoa,Rio De Janeiro,RJ,,S,2026-07
ALU_60773fb869,Ciência Da Computação,9,Bac Ciência Da Computação,Copacabana,Rio De Janeiro,RJ,,S,2026-07
ALU_7542978013,Administração,1,Bacharelado Em Administração,São Conrado,Rio De Janeiro,RJ,20-22,S,2026-07
ALU_96dd14639e,Engenharia,16,Bac Em Engenharia Elétrica,Barra Da Tijuca,Rio De Janeiro,RJ,26-30,S,2026-07
ALU_6ede5ff35e,Direito,6,Bacharelado Em Direito,Sao Conrado,Rio De Janeiro,RJ,20-22,S,2026-07
ALU_531a504388,Direito,2,Bacharelado Em Direito,Recreio Dos Bandeirantes,Rio De Janeiro,RJ,20-22,S,2026-07
ALU_7ce5f434c6,S/E - Sem Especificacao,1,,Copacabana,Rio De Janeiro,RJ,23-25,S,2026-07
ALU_b803a151fd,Matemática Aplicada E Computacional,1,Bacharelado Em Mat Apl E Comp,Copacabana,Rio De Janeiro,RJ,,S,2026-07
ALU_7156b61998,Direito,1,Bacharelado Em Direito,Freguesia,Rio De Janeiro,RJ,,S,2026-07
ALU_4198763426,Direito,1,Bacharelado Em Direito,Pavuna,Rio De Janeiro,RJ,,S,2026-07
ALU_c1b4108139,Neurociências,7,Bacharelado Em Neurociências,Flamengo,Rio De Janeiro,RJ,20-22,S,2026-07
ALU_4a263db2f2,Estudos De Mídia,7,Bacharelado Estudos De Mídia,Humaita,Rio De Janeiro,RJ,,S,2026-07
ALU_0b65dff210,Administração,2,Bacharelado Em Administração,Ipanema,Rio De Janeiro,RJ,,S,2026-07
ALU_66edea825d,Arquitetura E Urbanismo,7,Bac Arquitetura E Urbanismo,Recreio,Rio De Janeiro,RJ,20-22,S,2026-07
ALU_f38581ee34,Arquitetura E Urbanismo,3,Bac Arquitetura E Urbanismo,Laranjeiras,Rio De Janeiro,RJ,20-22,S,2026-07
ALU_4cc4ccff4c,Direito,3,Bacharelado Em Direito,Santa Rosa,Niteroi,RJ,20-22,S,2026-07
ALU_1afd9526e5,Engenharia,3,Bac Em Engenharia De Produção,Lagoa,Rio De Janeiro,RJ,,S,2026-07
ALU_2894442772,Direito,2,Bacharelado Em Direito,Barra Da Tijuca,Rio De Janeiro,RJ,,S,2026-07
ALU_053be6bc21,Psicologia,1,Bacharelado Em Psicologia,Posse,Nova Iguaçu,RJ,23-25,S,2026-07
ALU_3bb6589010,Engenharia,15,Bac Em Engenharia De Produção,Gradim,Sao Goncalo,RJ,,N,2026-07
ALU_08ac0897d0,Ciência Da Computação,1,Bac Ciência Da Computação,Coelho Neto,Rio De Janeiro,RJ,20-22,S,2026-07
ALU_60a0a62f5c,Direito,1,Bacharelado Em Direito,Rio Do Ouro,São Gonçalo,RJ,20-22,S,2026-07
ALU_d8eaa9b1bc,Pos-Graduacao Em Informatica,1,Mestrado Em Informatica,Leblon,Rio De Janeiro,RJ,26-30,S,2026-07
ALU_d449d9d78e,Engenharia,7,Bac Engenharia De Computação,Ipanema,Rio De Janeiro,RJ,20-22,S,2026-07
ALU_99f8bb1ef7,Pos-Graduacao Em Design,1,Doutorado Em Design,Gávea,Rio De Janeiro,RJ,,S,2026-07
ALU_1f302a95a9,Direito,1,Bacharelado Em Direito,Laranjeiras,Rio De Janeiro,RJ,20-22,S,2026-07
ALU_e0f4a426b4,Ciência Da Computação,9,Bac Ciência Da Computação,Lagoa,Rio De Janeiro,RJ,23-25,S,2026-07
ALU_572d311cd5,Engenharia,1,Bac Engenharia De Computação,Wona,Belford Roxo,RJ,20-22,S,2026-07
ALU_47327a5a01,Direito,1,Bacharelado Em Direito,Centro,Nova Iguaçu,RJ,,S,2026-07
ALU_655a3f18d8,Serviço Social,6,Bac Serviço Social,Bonsucesso,Rio De Janeiro,RJ,30+,S,2026-07
ALU_1fd03b74a4,Psicologia,5,Bacharelado Em Psicologia,Recreio Dos Bandeirantes,Rio De Janeiro,RJ,,S,2026-07
ALU_44d2cd93dc,Jornalismo,1,Bacharelado Em Jornalismo,Botafogo,Rio De Janeiro,RJ,<=19,S,2026-07
ALU_69c779e10f,Ciências Econômicas,1,Bac Em Ciências Econômicas,Laranjeiras,Rio De Janeiro,RJ,20-22,S,2026-07
ALU_4ca309151b,Psicologia,8,Bacharelado Em Psicologia,Barra Da Tijuca,Rio De Janeiro,RJ,,S,2026-07
ALU_f9b59a8fea,Direito,2,Bacharelado Em Direito,Itanhangá,Rio De Janeiro,RJ,30+,S,2026-07
ALU_9653c9df20,Direito,3,Bacharelado Em Direito,Leblon,Rio De Janeiro,RJ,,S,2026-07
ALU_d62188e51a,Administração,11,Bacharelado Em Administração,Flamengo,Rio De Janeiro,RJ,23-25,N,2026-07
ALU_72d6ccb10f,Psicologia,1,Bacharelado Em Psicologia,Botafogo,Rio De Janeiro,RJ,<=19,S,2026-07
ALU_2886379185,Arquitetura E Urbanismo,1,Bac Arquitetura E Urbanismo,Gávea,Rio De Janeiro,RJ,<=19,S,2026-07
ALU_8e2cb2a1f4,Psicologia,14,Bacharelado Em Psicologia,Agostinho Porto,Sao Joao De Meriti,RJ,26-30,N,2026-07
ALU_1269675fe5,Geografia,6,Bacharelado Em Geografia,Barra Da Tijuca,Rio De Janeiro,RJ,30+,S,2026-07
ALU_607b06764a,Pos-Graduacao Em Informatica,2,Mestrado Em Informatica,Barra Da Tijuca,Rio De Janeiro,RJ,,S,2026-07
ALU_051503a332,Estudos De Mídia,1,Bacharelado Estudos De Mídia,Santíssimo,Rio De Janeiro,RJ,23-25,S,2026-07
ALU_dee55f2c68,Pos-Graduacao Em Administracao,1,Mest Em Adm De Empresas,Itanhanga,Rio De Janeiro,RJ,30+,S,2026-07
ALU_41ff121b43,Nutriçao,1,Bacharelado Em Nutriçao,Leblon,Rio De Janeiro,RJ,20-22,S,2026-07
ALU_32a51c9f1e,Direito,7,Bacharelado Em Direito,Jacarepagua,Rio De Janeiro,RJ,,S,2026-07
ALU_5635065cfb,Engenharia,1,Bac Engenharia De Computação,Botafogo,Rio De Janeiro,RJ,<=19,S,2026-07
ALU_c5ea70ed42,Direito,1,Bacharelado Em Direito,Botafogo,Rio De Janeiro,RJ,20-22,S,2026-07
ALU_84568e3b29,Design,5,Bacharelado Em Design,Botafogo,Rio De Janeiro,RJ,20-22,S,2026-07
ALU_39d44d426b,Direito,8,Bacharelado Em Direito,Barra Da Tijuca,Rio De Janeiro,RJ,23-25,S,2026-07
ALU_71c2c615a6,Relacões Internacionais,2,Bac Relacões Internacionais,Santa Rita,Nova Iguacu,RJ,30+,S,2026-07
ALU_59ea3b1bf8,Psicologia,1,Bacharelado Em Psicologia,Botafogo,Rio De Janeiro,RJ,20-22,S,2026-07
ALU_38740d21ed,Engenharia,1,Bac Engenharia De Computação,Leblon,Rio De Janeiro,RJ,,S,2026-07
ALU_48982409e6,Direito,8,Bacharelado Em Direito,Copacabana,Rio De Janeiro,RJ,30+,S,2026-07
ALU_3f67076715,Administração,6,Bacharelado Em Administração,Rio Comprido,Rio De Janeiro,RJ,,S,2026-08
ALU_ac762e3b00,Psicologia,1,Bacharelado Em Psicologia,Barra Da Tijuca,Rio De Janeiro,RJ,<=19,S,2026-08
ALU_fffd88d49c,Estudos De Mídia,1,Bacharelado Estudos De Mídia,Barra Olímpica,Rio De Janeiro,RJ,<=19,S,2026-08
ALU_c78d685d28,Psicologia,6,Bacharelado Em Psicologia,Vila Paula,Duque De Caxias,RJ,20-22,S,2026-08
ALU_e9e15a3558,Ciências Econômicas,6,Bac Em Ciências Econômicas,Humaitá,Rio De Janeiro,RJ,30+,S,2026-08
ALU_6e4421cd77,Direito,6,Bacharelado Em Direito,Rocinha,Rio De Janeiro,RJ,,S,2026-08
ALU_5f0b385d19,Direito,12,Bacharelado Em Direito,Barra Da Tijuca,Rio De Janeiro,RJ,,S,2026-08
ALU_07a49e52ab,Estudos De Mídia,7,Bacharelado Estudos De Mídia,Jardim Botanico,Rio De Janeiro,RJ,,S,2026-08
ALU_637b712887,Psicologia,5,Bacharelado Em Psicologia,Ipanema,Rio De Janeiro,RJ,20-22,S,2026-08
ALU_3735c9d5d1,Psicologia,6,Bacharelado Em Psicologia,Barra Da Tijuca,Rio De Janeiro,RJ,,S,2026-08
ALU_34eee248f9,Direito,4,Bacharelado Em Direito,Lagoa,Rio De Janeiro,RJ,20-22,S,2026-08
ALU_6e69ac68de,Ciências Econômicas,1,Bac Em Ciências Econômicas,Cosme Velho,Rio De Janeiro,RJ,<=19,S,2026-08
ALU_00843dee2f,Engenharia,1,Bac Em Engenharia Química,Lagoa,Rio De Janeiro,RJ,,S,2026-08
ALU_6ab723740c,Design,5,Bacharelado Em Design,Recreio Dos Bandeirantes,Rio De Janeiro,RJ,20-22,S,2026-08
ALU_b1b278e204,Arquitetura E Urbanismo,17,Bac Arquitetura E Urbanismo,Gamboa,Rio De Janeiro,RJ,26-30,S,2026-08
ALU_a62aefd25b,Pos-Graduacao Em Informatica,3,Dout Em Ciencias-Informatica,Urca,Rio De Janeiro,RJ,26-30,S,2026-08
ALU_d95a291ca4,Estudos De Mídia,1,Bacharelado Estudos De Mídia,Gávea,Rio De Janeiro,RJ,<=19,S,2026-08
ALU_9e5d39f56e,Farmácia,1,Bacharelado Em Farmácia,Cachambi,Rio De Janeiro,RJ,20-22,S,2026-08
ALU_9c6331a746,Direito,11,Bacharelado Em Direito,Rocinha,Rio De Janeiro,RJ,,S,2026-08
ALU_64a9d049c5,S/E - Sem Especificacao,1,,Ipanema,,RJ,23-25,S,2026-08
ALU_8dcd93b4de,Direito,5,Bacharelado Em Direito,Copacabana,Rio De Janeiro,RJ,20-22,S,2026-08
ALU_65f4fbbd75,Neurociências,1,Bacharelado Em Neurociências,Flamengo,Rio De Janeiro,RJ,<=19,S,2026-08
ALU_ae226867ae,Psicologia,1,Bacharelado Em Psicologia,Rocinha,Rio De Janeiro,RJ,20-22,S,2026-08
ALU_a7cb994df9,Relacões Internacionais,5,Bac Relacões Internacionais,Centro,Tres Rios,RJ,,S,2026-08
ALU_15d5c5c699,Relacões Internacionais,8,Bac Relacões Internacionais,Itaipu,Niterói,RJ,23-25,S,2026-08
ALU_dd1a98d3f0,S/E - Sem Especificacao,1,,,Barcelona,RJ,,S,2026-08
ALU_97e0e90648,Ciências Econômicas,5,Bac Em Ciências Econômicas,Lagoa,Rio De Janeiro,RJ,,S,2026-08
ALU_8597250852,Neurociências,1,Bacharelado Em Neurociências,Icaraí,Niterói,RJ,,S,2026-08
ALU_7ec09ad7cc,Administração,7,Bacharelado Em Administração,Copacabana,Rio De Janeiro,RJ,20-22,S,2026-08
ALU_05f2f45eda,Psicologia,9,Bacharelado Em Psicologia,Barra Da Tijuca,Rio De Janeiro,RJ,,S,2026-08
ALU_26fbe1a2ec,S/E - Sem Especificacao,1,,,Rancho Cucamonga,RJ,,S,2026-08
ALU_2ea4938c97,Estudos De Mídia,6,Bacharelado Estudos De Mídia,Barra Da Tijuca,Rio De Janeiro,RJ,20-22,S,2026-08
